employee_import_key,facility_id,facility_name,facility_type_name,department_id,department_name,department_type_id,department_type_name,is_department_manager,is_facility_manager,manager_import_key,full_name,first_name,last_name,phone_number,email,street_address,job_title,salary,hours_worked,employment_status,generated_source
EMP_124_1201_0001,124,CROWLEY - MAIN OFFICE,Post Office,1201,TACRMO036_Retail Services,1,Retail Services,1,0,,Donald Velasquez,Donald,Velasquez,555-689-2790,donald.velasquez.124.1201.1@postal-demo.local,616 Veronica Plains,Retail Services Manager,79900.0,1938,Full-Time,staffing_plan_employee_generation.ipynb
EMP_124_1201_0002,124,CROWLEY - MAIN OFFICE,Post Office,1201,TACRMO036_Retail Services,1,Retail Services,0,0,EMP_124_1201_0001,Bobby Garcia,Bobby,Garcia,555-380-4599,bobby.garcia.124.1201.2@postal-demo.local,8235 Wilson Street,Window Clerk,45200.0,2065,Full-Time,staffing_plan_employee_generation.ipynb
EMP_124_1201_0003,124,CROWLEY - MAIN OFFICE,Post Office,1201,TACRMO036_Retail Services,1,Retail Services,0,0,EMP_124_1201_0001,Mary Brooks,Mary,Brooks,555-932-6422,mary.brooks.124.1201.3@postal-demo.local,639 Brady Spurs Apt. 372,Retail Associate,47700.0,1164,Part-Time,staffing_plan_employee_generation.ipynb
EMP_125_150_0001,125,CUERO - MAIN OFFICE,Post Office,150,DECUMO954_Delivery,2,Delivery,1,1,,Mary Woodard,Mary,Woodard,555-481-2437,mary.woodard.125.150.1@postal-demo.local,081 Thomas Cliffs,Delivery Manager,98300.0,2145,Full-Time,staffing_plan_employee_generation.ipynb
EMP_125_150_0002,125,CUERO - MAIN OFFICE,Post Office,150,DECUMO954_Delivery,2,Delivery,0,0,EMP_125_150_0001,Heather Parker,Heather,Parker,555-456-5559,heather.parker.125.150.2@postal-demo.local,3813 Allen Hill Apt. 321,Delivery Associate,46900.0,1066,Part-Time,staffing_plan_employee_generation.ipynb
EMP_125_150_0003,125,CUERO - MAIN OFFICE,Post Office,150,DECUMO954_Delivery,2,Delivery,0,0,EMP_125_150_0001,Carl Chavez,Carl,Chavez,555-318-8518,carl.chavez.125.150.3@postal-demo.local,5609 Cooper Landing,Rural Carrier,55300.0,1969,Full-Time,staffing_plan_employee_generation.ipynb
EMP_125_150_0004,125,CUERO - MAIN OFFICE,Post Office,150,DECUMO954_Delivery,2,Delivery,0,0,EMP_125_150_0001,Jared Patterson,Jared,Patterson,555-647-2865,jared.patterson.125.150.4@postal-demo.local,990 Rowland Parks Suite 504,Delivery Associate,60200.0,1286,Part-Time,staffing_plan_employee_generation.ipynb
EMP_125_662_0001,125,CUERO - MAIN OFFICE,Post Office,662,DECUMO954_Logistics,3,Logistics,1,0,,Jackie Callahan,Jackie,Callahan,555-351-2825,jackie.callahan.125.662.1@postal-demo.local,169 Avery Spur Suite 060,Logistics Manager,81400.0,1887,Full-Time,staffing_plan_employee_generation.ipynb
EMP_125_662_0002,125,CUERO - MAIN OFFICE,Post Office,662,DECUMO954_Logistics,3,Logistics,0,0,EMP_125_662_0001,Sydney Blake,Sydney,Blake,555-612-6389,sydney.blake.125.662.2@postal-demo.local,4811 Jennifer Stravenue,Transportation Clerk,48300.0,1183,Part-Time,staffing_plan_employee_generation.ipynb
EMP_125_1202_0001,125,CUERO - MAIN OFFICE,Post Office,1202,DECUMO954_Retail Services,1,Retail Services,1,0,,Crystal Davis,Crystal,Davis,555-443-1556,crystal.davis.125.1202.1@postal-demo.local,539 Johnson Inlet Suite 396,Retail Services Manager,86700.0,2049,Full-Time,staffing_plan_employee_generation.ipynb
EMP_125_1202_0002,125,CUERO - MAIN OFFICE,Post Office,1202,DECUMO954_Retail Services,1,Retail Services,0,0,EMP_125_1202_0001,Cody Sutton,Cody,Sutton,555-856-3366,cody.sutton.125.1202.2@postal-demo.local,718 Steven Square,Customer Service Clerk,45000.0,2037,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_151_0001,126,CUNEY - MPO/MODULAR BLDG,Post Office,151,CHCUMMB759_Delivery,2,Delivery,1,1,,Annette Solis,Annette,Solis,555-420-7421,annette.solis.126.151.1@postal-demo.local,9187 Rachel Hill,Delivery Manager,101200.0,1860,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_151_0002,126,CUNEY - MPO/MODULAR BLDG,Post Office,151,CHCUMMB759_Delivery,2,Delivery,0,0,EMP_126_151_0001,Melissa Williams,Melissa,Williams,555-725-2587,melissa.williams.126.151.2@postal-demo.local,1213 Tucker Avenue Suite 260,Rural Carrier,43000.0,2085,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_151_0003,126,CUNEY - MPO/MODULAR BLDG,Post Office,151,CHCUMMB759_Delivery,2,Delivery,0,0,EMP_126_151_0001,Kevin Walker,Kevin,Walker,555-803-3131,kevin.walker.126.151.3@postal-demo.local,71122 Joy Rapids Apt. 775,Rural Carrier,47400.0,1936,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_151_0004,126,CUNEY - MPO/MODULAR BLDG,Post Office,151,CHCUMMB759_Delivery,2,Delivery,0,0,EMP_126_151_0001,Laura Jordan,Laura,Jordan,555-809-3675,laura.jordan.126.151.4@postal-demo.local,816 Johnson Mews Suite 111,Mail Carrier,46200.0,1447,Part-Time,staffing_plan_employee_generation.ipynb
EMP_126_663_0001,126,CUNEY - MPO/MODULAR BLDG,Post Office,663,CHCUMMB759_Logistics,3,Logistics,1,0,,Jose Fry,Jose,Fry,555-631-2828,jose.fry.126.663.1@postal-demo.local,6832 Andrew Corners Apt. 378,Logistics Manager,85400.0,2117,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_663_0002,126,CUNEY - MPO/MODULAR BLDG,Post Office,663,CHCUMMB759_Logistics,3,Logistics,0,0,EMP_126_663_0001,Nathaniel Baker,Nathaniel,Baker,555-453-5517,nathaniel.baker.126.663.2@postal-demo.local,296 Anita Fort,Mail Handler,57700.0,1996,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_1203_0001,126,CUNEY - MPO/MODULAR BLDG,Post Office,1203,CHCUMMB759_Retail Services,1,Retail Services,1,0,,James Evans,James,Evans,555-902-5820,james.evans.126.1203.1@postal-demo.local,50801 Richards Branch Suite 253,Retail Services Manager,88400.0,1870,Full-Time,staffing_plan_employee_generation.ipynb
EMP_126_1203_0002,126,CUNEY - MPO/MODULAR BLDG,Post Office,1203,CHCUMMB759_Retail Services,1,Retail Services,0,0,EMP_126_1203_0001,Michelle Solis,Michelle,Solis,555-930-9174,michelle.solis.126.1203.2@postal-demo.local,777 Cory Loaf,Window Clerk,50400.0,1936,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_152_0001,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,152,LACUMMB434_Delivery,2,Delivery,1,1,,Angela Sims,Angela,Sims,555-513-3164,angela.sims.127.152.1@postal-demo.local,28217 Ashlee Gateway,Delivery Manager,101600.0,1937,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_152_0002,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,152,LACUMMB434_Delivery,2,Delivery,0,0,EMP_127_152_0001,Courtney Gutierrez,Courtney,Gutierrez,555-535-4006,courtney.gutierrez.127.152.2@postal-demo.local,46060 Norman Burgs Apt. 567,City Carrier,61300.0,1983,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_152_0003,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,152,LACUMMB434_Delivery,2,Delivery,0,0,EMP_127_152_0001,Catherine Camacho,Catherine,Camacho,555-905-4239,catherine.camacho.127.152.3@postal-demo.local,9862 Carol Heights,Mail Carrier,54200.0,2109,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_664_0001,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,664,LACUMMB434_Logistics,3,Logistics,1,0,,Tyler Jones,Tyler,Jones,555-229-4112,tyler.jones.127.664.1@postal-demo.local,1812 Mike Lock,Logistics Manager,85100.0,2174,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_1204_0001,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,1204,LACUMMB434_Retail Services,1,Retail Services,1,0,,Juan Santos,Juan,Santos,555-826-8903,juan.santos.127.1204.1@postal-demo.local,8954 Dixon Lights Apt. 751,Retail Services Manager,90800.0,1981,Full-Time,staffing_plan_employee_generation.ipynb
EMP_127_1204_0002,127,CUNNINGHAM - MPO/MODULAR BLDG,Post Office,1204,LACUMMB434_Retail Services,1,Retail Services,0,0,EMP_127_1204_0001,Heather Hester,Heather,Hester,555-457-3681,heather.hester.127.1204.2@postal-demo.local,4449 Lawrence Islands,Window Clerk,50200.0,1868,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_153_0001,128,CYPRESS - MAIN OFFICE,Post Office,153,HACYMO429_Delivery,2,Delivery,1,1,,Rebecca Knight,Rebecca,Knight,555-789-1012,rebecca.knight.128.153.1@postal-demo.local,3586 Baker Manors Apt. 924,Delivery Manager,95100.0,1910,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_153_0002,128,CYPRESS - MAIN OFFICE,Post Office,153,HACYMO429_Delivery,2,Delivery,0,0,EMP_128_153_0001,James Parks,James,Parks,555-781-5382,james.parks.128.153.2@postal-demo.local,79821 Little Ford Suite 275,City Carrier,45600.0,2117,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_153_0003,128,CYPRESS - MAIN OFFICE,Post Office,153,HACYMO429_Delivery,2,Delivery,0,0,EMP_128_153_0001,John Washington,John,Washington,555-275-4332,john.washington.128.153.3@postal-demo.local,785 Jonathan Cliffs Suite 168,Mail Carrier,54100.0,2065,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_153_0004,128,CYPRESS - MAIN OFFICE,Post Office,153,HACYMO429_Delivery,2,Delivery,0,0,EMP_128_153_0001,Tonya Smith,Tonya,Smith,555-747-1350,tonya.smith.128.153.4@postal-demo.local,7789 Dixon Manor,City Carrier,54000.0,2068,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_153_0005,128,CYPRESS - MAIN OFFICE,Post Office,153,HACYMO429_Delivery,2,Delivery,0,0,EMP_128_153_0001,James Williams,James,Williams,555-273-3139,james.williams.128.153.5@postal-demo.local,791 Kim Island Apt. 221,Mail Carrier,61800.0,1998,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_665_0001,128,CYPRESS - MAIN OFFICE,Post Office,665,HACYMO429_Logistics,3,Logistics,1,0,,Michael Solis,Michael,Solis,555-439-6332,michael.solis.128.665.1@postal-demo.local,14188 Anderson Court,Logistics Manager,84800.0,1866,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_665_0002,128,CYPRESS - MAIN OFFICE,Post Office,665,HACYMO429_Logistics,3,Logistics,0,0,EMP_128_665_0001,Sara Mcdaniel,Sara,Mcdaniel,555-230-4869,sara.mcdaniel.128.665.2@postal-demo.local,90015 Mitchell Garden,Logistics Associate,57600.0,1880,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_1205_0001,128,CYPRESS - MAIN OFFICE,Post Office,1205,HACYMO429_Retail Services,1,Retail Services,1,0,,Jerry Montgomery,Jerry,Montgomery,555-536-6165,jerry.montgomery.128.1205.1@postal-demo.local,532 Angela Island Apt. 263,Retail Services Manager,79800.0,2196,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_1205_0002,128,CYPRESS - MAIN OFFICE,Post Office,1205,HACYMO429_Retail Services,1,Retail Services,0,0,EMP_128_1205_0001,Amber Smith,Amber,Smith,555-746-1727,amber.smith.128.1205.2@postal-demo.local,99471 John Lodge,Retail Clerk,47200.0,1966,Full-Time,staffing_plan_employee_generation.ipynb
EMP_128_1205_0003,128,CYPRESS - MAIN OFFICE,Post Office,1205,HACYMO429_Retail Services,1,Retail Services,0,0,EMP_128_1205_0001,Jeffrey Stevens,Jeffrey,Stevens,555-851-4950,jeffrey.stevens.128.1205.3@postal-demo.local,34103 Graham Wall,Customer Service Clerk,48200.0,2101,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_154_0001,129,DAINGERFIELD - MAIN OFFICE,Post Office,154,MODAMO638_Delivery,2,Delivery,1,1,,Carol Hughes,Carol,Hughes,555-346-7824,carol.hughes.129.154.1@postal-demo.local,11677 Jocelyn Lights,Delivery Manager,103600.0,2186,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_154_0002,129,DAINGERFIELD - MAIN OFFICE,Post Office,154,MODAMO638_Delivery,2,Delivery,0,0,EMP_129_154_0001,Melissa Christensen,Melissa,Christensen,555-992-8996,melissa.christensen.129.154.2@postal-demo.local,437 Clarke Pine,Mail Carrier,59900.0,2142,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_154_0003,129,DAINGERFIELD - MAIN OFFICE,Post Office,154,MODAMO638_Delivery,2,Delivery,0,0,EMP_129_154_0001,Matthew Smith,Matthew,Smith,555-527-8215,matthew.smith.129.154.3@postal-demo.local,9352 Carolyn Square Suite 263,Mail Carrier,60600.0,2056,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_154_0004,129,DAINGERFIELD - MAIN OFFICE,Post Office,154,MODAMO638_Delivery,2,Delivery,0,0,EMP_129_154_0001,Jeffery Gomez,Jeffery,Gomez,555-579-6097,jeffery.gomez.129.154.4@postal-demo.local,43697 Glenda Port Apt. 170,Delivery Associate,55500.0,2148,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_666_0001,129,DAINGERFIELD - MAIN OFFICE,Post Office,666,MODAMO638_Logistics,3,Logistics,1,0,,Paul Reed,Paul,Reed,555-544-7500,paul.reed.129.666.1@postal-demo.local,76761 Scott Forks Suite 547,Logistics Manager,81500.0,2137,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_666_0002,129,DAINGERFIELD - MAIN OFFICE,Post Office,666,MODAMO638_Logistics,3,Logistics,0,0,EMP_129_666_0001,Eric Robinson,Eric,Robinson,555-883-9656,eric.robinson.129.666.2@postal-demo.local,65031 Christopher Square,Logistics Associate,44900.0,2047,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_1206_0001,129,DAINGERFIELD - MAIN OFFICE,Post Office,1206,MODAMO638_Retail Services,1,Retail Services,1,0,,Angela Wright,Angela,Wright,555-280-7811,angela.wright.129.1206.1@postal-demo.local,2426 Pitts Ferry Apt. 642,Retail Services Manager,89100.0,2041,Full-Time,staffing_plan_employee_generation.ipynb
EMP_129_1206_0002,129,DAINGERFIELD - MAIN OFFICE,Post Office,1206,MODAMO638_Retail Services,1,Retail Services,0,0,EMP_129_1206_0001,Abigail Hall,Abigail,Hall,555-948-5031,abigail.hall.129.1206.2@postal-demo.local,092 Kelley Manors,Retail Associate,47200.0,1248,Part-Time,staffing_plan_employee_generation.ipynb
EMP_129_1206_0003,129,DAINGERFIELD - MAIN OFFICE,Post Office,1206,MODAMO638_Retail Services,1,Retail Services,0,0,EMP_129_1206_0001,Patty Young,Patty,Young,555-783-9773,patty.young.129.1206.3@postal-demo.local,111 Roth Fall,Retail Clerk,41500.0,2016,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_155_0001,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,155,DADARPS230_Delivery,2,Delivery,1,1,,Amanda Maxwell,Amanda,Maxwell,555-966-8161,amanda.maxwell.130.155.1@postal-demo.local,228 John Branch Suite 248,Delivery Manager,102100.0,2128,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_155_0002,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,155,DADARPS230_Delivery,2,Delivery,0,0,EMP_130_155_0001,Lisa Mason,Lisa,Mason,555-552-5167,lisa.mason.130.155.2@postal-demo.local,2207 Meghan Garden,City Carrier,42500.0,2150,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_155_0003,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,155,DADARPS230_Delivery,2,Delivery,0,0,EMP_130_155_0001,Michelle Flowers,Michelle,Flowers,555-211-1811,michelle.flowers.130.155.3@postal-demo.local,3721 Fernando Rest Apt. 162,City Carrier,56300.0,1921,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_155_0004,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,155,DADARPS230_Delivery,2,Delivery,0,0,EMP_130_155_0001,Aaron Murray,Aaron,Murray,555-399-7866,aaron.murray.130.155.4@postal-demo.local,688 Oneal Mountain Suite 996,Rural Carrier,53500.0,1020,Part-Time,staffing_plan_employee_generation.ipynb
EMP_130_155_0005,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,155,DADARPS230_Delivery,2,Delivery,0,0,EMP_130_155_0001,Karen Mills,Karen,Mills,555-794-5603,karen.mills.130.155.5@postal-demo.local,87203 Carol Land Suite 196,Mail Carrier,51000.0,1905,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_667_0001,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,667,DADARPS230_Logistics,3,Logistics,1,0,,Patrick Evans,Patrick,Evans,555-704-5180,patrick.evans.130.667.1@postal-demo.local,7303 Hampton Terrace,Logistics Manager,96000.0,1980,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_667_0002,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,667,DADARPS230_Logistics,3,Logistics,0,0,EMP_130_667_0001,Dylan Grimes,Dylan,Grimes,555-474-3540,dylan.grimes.130.667.2@postal-demo.local,463 Allen Forks,Routing Clerk,40200.0,2175,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_1207_0001,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,1207,DADARPS230_Retail Services,1,Retail Services,1,0,,Rebecca King,Rebecca,King,555-331-2360,rebecca.king.130.1207.1@postal-demo.local,7537 Robert Center Apt. 214,Retail Services Manager,79700.0,2196,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_1207_0002,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,1207,DADARPS230_Retail Services,1,Retail Services,0,0,EMP_130_1207_0001,Nathaniel Bell,Nathaniel,Bell,555-522-1795,nathaniel.bell.130.1207.2@postal-demo.local,619 Kelly Passage Suite 071,Window Clerk,41400.0,2131,Full-Time,staffing_plan_employee_generation.ipynb
EMP_130_1207_0003,130,DALLAS HAMILTON PARK - (R0BERT PRICE) STATION,Post Office,1207,DADARPS230_Retail Services,1,Retail Services,0,0,EMP_130_1207_0001,Michael Lee,Michael,Lee,555-246-8501,michael.lee.130.1207.3@postal-demo.local,12840 William Roads,Retail Associate,41100.0,1968,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_156_0001,131,DALLAS - LAKE HIGHLANDS STA,Post Office,156,DADALHS238_Delivery,2,Delivery,1,1,,Adriana Johnson,Adriana,Johnson,555-728-3633,adriana.johnson.131.156.1@postal-demo.local,9759 Mitchell Center Apt. 776,Delivery Manager,96800.0,2071,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_156_0002,131,DALLAS - LAKE HIGHLANDS STA,Post Office,156,DADALHS238_Delivery,2,Delivery,0,0,EMP_131_156_0001,Kathryn Johnson,Kathryn,Johnson,555-495-9650,kathryn.johnson.131.156.2@postal-demo.local,65742 Kathleen Flat,Rural Carrier,55600.0,1297,Part-Time,staffing_plan_employee_generation.ipynb
EMP_131_156_0003,131,DALLAS - LAKE HIGHLANDS STA,Post Office,156,DADALHS238_Delivery,2,Delivery,0,0,EMP_131_156_0001,Christopher Reyes,Christopher,Reyes,555-853-4197,christopher.reyes.131.156.3@postal-demo.local,00402 Robert Fields Suite 268,Rural Carrier,51900.0,2097,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_156_0004,131,DALLAS - LAKE HIGHLANDS STA,Post Office,156,DADALHS238_Delivery,2,Delivery,0,0,EMP_131_156_0001,Ashley Mooney,Ashley,Mooney,555-846-7821,ashley.mooney.131.156.4@postal-demo.local,12047 Jeffery Expressway,City Carrier,61200.0,2081,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_156_0005,131,DALLAS - LAKE HIGHLANDS STA,Post Office,156,DADALHS238_Delivery,2,Delivery,0,0,EMP_131_156_0001,Sandy Snyder,Sandy,Snyder,555-267-3518,sandy.snyder.131.156.5@postal-demo.local,759 Jefferson Green,Mail Carrier,50300.0,1929,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_668_0001,131,DALLAS - LAKE HIGHLANDS STA,Post Office,668,DADALHS238_Logistics,3,Logistics,1,0,,Barbara Kelley,Barbara,Kelley,555-619-7192,barbara.kelley.131.668.1@postal-demo.local,582 Drake Tunnel Apt. 306,Logistics Manager,86500.0,2175,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_668_0002,131,DALLAS - LAKE HIGHLANDS STA,Post Office,668,DADALHS238_Logistics,3,Logistics,0,0,EMP_131_668_0001,Timothy Murphy,Timothy,Murphy,555-621-2150,timothy.murphy.131.668.2@postal-demo.local,6094 Rodriguez Drive Apt. 337,Transportation Clerk,46900.0,1272,Part-Time,staffing_plan_employee_generation.ipynb
EMP_131_1208_0001,131,DALLAS - LAKE HIGHLANDS STA,Post Office,1208,DADALHS238_Retail Services,1,Retail Services,1,0,,Rebecca Howe,Rebecca,Howe,555-210-2993,rebecca.howe.131.1208.1@postal-demo.local,6695 Miller Estates Suite 150,Retail Services Manager,88900.0,2090,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_1208_0002,131,DALLAS - LAKE HIGHLANDS STA,Post Office,1208,DADALHS238_Retail Services,1,Retail Services,0,0,EMP_131_1208_0001,Ryan Briggs,Ryan,Briggs,555-459-8437,ryan.briggs.131.1208.2@postal-demo.local,7055 Kyle Oval,Retail Clerk,39400.0,2047,Full-Time,staffing_plan_employee_generation.ipynb
EMP_131_1208_0003,131,DALLAS - LAKE HIGHLANDS STA,Post Office,1208,DADALHS238_Retail Services,1,Retail Services,0,0,EMP_131_1208_0001,Natasha Vasquez,Natasha,Vasquez,555-634-6839,natasha.vasquez.131.1208.3@postal-demo.local,366 Justin Ridge Apt. 529,Window Clerk,48800.0,2076,Full-Time,staffing_plan_employee_generation.ipynb
EMP_132_157_0001,132,DALLAS - WHITE ROCK STATION,Post Office,157,DADAWRS218_Delivery,2,Delivery,1,1,,Mark Bennett,Mark,Bennett,555-212-3461,mark.bennett.132.157.1@postal-demo.local,11028 Vasquez Course,Delivery Manager,98800.0,1896,Full-Time,staffing_plan_employee_generation.ipynb
EMP_132_157_0002,132,DALLAS - WHITE ROCK STATION,Post Office,157,DADAWRS218_Delivery,2,Delivery,0,0,EMP_132_157_0001,Sarah Leon,Sarah,Leon,555-212-1690,sarah.leon.132.157.2@postal-demo.local,07202 Terrell Lakes,Rural Carrier,52100.0,1912,Full-Time,staffing_plan_employee_generation.ipynb
EMP_132_157_0003,132,DALLAS - WHITE ROCK STATION,Post Office,157,DADAWRS218_Delivery,2,Delivery,0,0,EMP_132_157_0001,Erika Hull,Erika,Hull,555-240-2416,erika.hull.132.157.3@postal-demo.local,910 Patricia Isle Apt. 091,Rural Carrier,55300.0,2126,Full-Time,staffing_plan_employee_generation.ipynb
EMP_132_157_0004,132,DALLAS - WHITE ROCK STATION,Post Office,157,DADAWRS218_Delivery,2,Delivery,0,0,EMP_132_157_0001,Vanessa Mendez,Vanessa,Mendez,555-703-3300,vanessa.mendez.132.157.4@postal-demo.local,67149 Gilbert Pine,Mail Carrier,60700.0,1241,Part-Time,staffing_plan_employee_generation.ipynb
