package_id_hex,recipient_address,recipient_territory_id,sender_address,sender_territory_id,estimated_delivery_distance,recipient_first_name,recipient_middle_initial,recipient_last_name,expected_delivery_date,delivered_date
c3eb749d41b85b7681685d26f85957d9,"5401 Prairie Bend Rd, Del Valle, TX 78617",2192,"1638 Pecan Grove Ave, Austin, TX 78744",2328,8.0,Zoe,T,Edwards,,
a9b3cb2aacac51f3bc455ac6198920cf,"1309 Mesquite Ave, Fort Worth, TX 76137",747,"6694 Mockingbird Rd, El Paso, TX 79912",2943,543.71,Alyssa,I,Bennett,,
5bf5ba52626f5e119de3b6e9cafe0d38,"7504 Brazos St, San Antonio, TX 78229",1980,"3854 Cedar Creek Rd, El Paso, TX 79907",2940,485.43,Nathan,,Ramirez,,
7234756cfd265044a603cbfd02f69962,"7329 Brazos Blvd, Houston, TX 77004",1284,"1878 Post Oak St, Austin, TX 78704",2294,148.05,Valerie,I,Lee,,
cbe2cb38802555d09f0a04d1432e6f1c,"5620 Trinity Blvd, Dallas, TX 75218",183,"5574 Mockingbird Ave, Copperas Cove, TX 76522",987,134.67,Julian,K,Flores,,
97e6574dc4d45b3ca24d060680d411f7,"6367 Live Oak Way, Houston, TX 77044",1325,"1615 Sunset Ridge Rd, Mexia, TX 76667",1123,143.57,Marcus,,Nguyen,,
17f02646d1955994bec0798270eaae71,"4878 Post Oak Ave, Houston, TX 77015",1295,"7277 Bluebonnet St, Houston, TX 77062",1344,13.26,Gabriel,H,Garcia,,
4d80b05bab7d5aed9b3fb5c2c0cc17d1,"5790 Bluebonnet Rd, Austin, TX 78753",2338,"9224 Live Oak Rd, Lufkin, TX 75904",563,180.83,Samuel,X,Walker,,
107fcdb776425beeaa9c0d71190e1aa1,"261 Cypress Ln, Fort Worth, TX 76137",747,"5429 Bluebonnet St, Nolanville, TX 76559",1033,124.32,Danielle,D,Taylor,,
1928dcfcb4a0560d82ba86c38e385e50,"2802 Trinity Dr, Edinburg, TX 78542",2112,"2498 Lone Star Way, Brownsville, TX 78520",2102,47.07,Valerie,W,Diaz,,
f28a0bf256fe57e9b593dd0fb0108c98,"587 Rio Vista Ct, Lubbock, TX 79413",2749,"8362 Mockingbird Ln, Sullivan City, TX 78595",2161,538.23,Priya,,Patel,,
0cc148febcdb5c1f8c77c65cc8e73e2b,"4844 Bluebonnet Ct, Irving, TX 75061",57,"6609 Rio Vista Ct, Spring, TX 77381",1456,202.24,Aaron,U,Anderson,,
db9f1505c1da5fb0a6f883196b2d72cd,"7438 Magnolia Blvd, Ennis, TX 75119",105,"8320 Mockingbird Blvd, Lake Jackson, TX 77566",1613,235.67,Zoe,Y,Ortiz,,
62c57226c455581db0159f1b0ca57abc,"8763 Magnolia Dr, Austin, TX 78754",2339,"6581 Prairie Bend Ct, Whitewright, TX 75491",329,228.96,Isaac,K,Castillo,,
b7e7303a54c55e009d4d0a0f45c6a007,"5576 Pecan Grove Way, Killeen, TX 76542",1017,"1415 Post Oak Way, Houston, TX 77070",1352,146.41,Elena,W,Singh,,
289680191dd35a59a003f79a4ce9240f,"9002 Pecan Grove Blvd, Houston, TX 77042",1323,"7917 Cedar Creek St, Austin, TX 78750",2334,141.94,Isabel,G,Patel,,
86d03b5fa8da5f7d9da36acd3a63919f,"9475 Cedar Creek St, Austin, TX 78724",2303,"6387 Pecan Grove Ave, Brookshire, TX 77423",1478,102.66,Tara,F,Patel,,
6a58e7b96cf455eea8f89b7772b591b9,"4704 Lone Star Way, Corpus Christi, TX 78412",2090,"7240 Mesquite Way, Livingston, TX 77351",1419,257.24,Daniel,G,Ramirez,,
2375625a8064527387e6c8ad0787aa31,"6835 Brazos St, Frisco, TX 75035",31,"4809 Magnolia Ave, Kilgore, TX 75662",423,122.67,Kevin,R,Nguyen,,
6d188eef1ba057868062ccd54e11d63e,"634 Brazos Rd, San Antonio, TX 78222",1972,"1299 Bluebonnet Dr, Boerne, TX 78006",1797,39.89,Luis,A,Bennett,,
b47400c74e6a50f39797d6abf536c14c,"4410 Live Oak Rd, College Station, TX 77840",1702,"1477 Hill Country Dr, Abilene, TX 79605",2847,239.45,Julian,M,Kim,,
a4d503e55b995f3baf1a2c1ef5f0c3d3,"1636 Brazos Ct, Cleveland, TX 77327",1399,"2769 Cedar Creek Ave, Haltom City, TX 76117",733,220.06,Omar,M,Ramirez,,
689fc52a74315de092f85427c411c916,"1542 Hill Country Ct, San Antonio, TX 78247",1996,"1175 Lone Star Ct, Big Spring, TX 79720",2864,258.12,Marcus,S,Flores,,
56aecb314caa5e34a2595dd902b53e87,"8978 Hill Country Ct, Austin, TX 78732",2314,"7934 Bluebonnet Dr, Austin, TX 78703",2293,9.66,Hannah,X,Singh,,
ebe7a5efdd79575091276de8502b2e4e,"9719 Mockingbird Ave, Katy, TX 77494",1560,"9662 Post Oak Ln, Austin, TX 78754",2339,116.53,Danielle,F,Ramirez,,
6942b50c8051586c90af69c81ea0ce70,"4967 Mesquite Way, Austin, TX 78748",2332,"5377 Bluebonnet Rd, Austin, TX 78746",2330,9.43,Rafael,N,Patel,,
491601817947521e95b8cdf87ca3bf88,"8152 Rio Vista Ln, Melissa, TX 75454",286,"7755 Brazos St, Jacksonville, TX 75766",492,119.74,Xavier,N,Anderson,,
41ad171f1e2b57fea8d57c730fa11085,"8493 Mesquite Ave, Frisco, TX 75035",31,"283 Prairie Bend St, Cypress, TX 77433",1487,229.91,Priya,O,Nguyen,,
6517037d9d235d2aa7bc89580fbd6d78,"3307 Mockingbird Way, New Braunfels, TX 78130",1915,"7572 Mesquite Ct, Sugar Land, TX 77479",1541,146.46,Zoe,M,Diaz,,
52ca69e060355acb92d680fc8d4087d4,"5606 Sunset Ridge Blvd, Crowley, TX 76036",657,"365 Bluebonnet St, Killeen, TX 76543",1018,101.08,Thomas,D,Edwards,,
bdd112182631598e850f4a2d336ab4ea,"8493 Mesquite Ave, Frisco, TX 75035",31,"7905 Brazos Rd, Spring, TX 77381",1456,219.05,Priya,O,Nguyen,,
00abd073b5c2565895aee42f4c0fcd23,"6899 Live Oak Ave, El Paso, TX 79936",2956,"6754 Hill Country Way, Red Oak, TX 75154",136,557.23,Zoe,Q,Kim,,
75f0343fc0f75ceda6e78046201e1a7e,"6295 Brazos Ln, Austin, TX 78728",2308,"8342 Trinity Rd, Carrollton, TX 75007",7,182.23,Julian,J,Castillo,,
61b247e0c7105a83ba40ad8ec807f50f,"4701 Bluebonnet Ave, La Porte, TX 77571",1615,"9834 Brazos Dr, El Paso, TX 79924",2948,690.53,Valerie,V,Nguyen,,
95a0abea17b25750be516013adb8baf1,"8233 Sunset Ridge Dr, San Antonio, TX 78239",1990,"6159 Live Oak Way, Cedar Park, TX 78613",2184,75.74,Alyssa,G,Ramirez,,
3b89a43aec6855e1b18939c6c4f8d857,"3847 Mockingbird Blvd, Mcallen, TX 78501",2098,"5782 Cedar Creek Ct, Laredo, TX 78040",1839,118.74,Priya,F,Castillo,,
abcc6a2cbc095b16a0147c96781ad1db,"979 Brazos Blvd, Sweeny, TX 77480",1542,"2659 Mesquite Ave, Bryan, TX 77801",1683,112.65,Maya,N,Taylor,,
ac41e292722b5bc992145d08402bee80,"1219 Lone Star Ln, Houston, TX 77059",1341,"3819 Magnolia Rd, Lewisville, TX 75067",62,260.06,Felix,O,Lee,,
711cd84ec4f85e5da44d8c7edb4af315,"1621 Lone Star Way, Brenham, TX 77833",1695,"5597 Post Oak Ct, Houston, TX 77087",1372,75.33,Gabriel,,Ortiz,,
6e7b5e5cfdbd554484f9ce5727eac49e,"5823 Magnolia Ln, Fort Worth, TX 76137",747,"291 Hill Country Ln, Houston, TX 77081",1363,242.26,Isaac,P,Bennett,,
e23a1ea05ca651cd9e8718301ec3a5da,"8134 Hill Country St, San Antonio, TX 78244",1994,"8768 Trinity Ln, Weslaco, TX 78596",2162,233.86,Priya,,Hayes,,
150a369764fd50eea6e43e083b285bc6,"2208 Live Oak Blvd, Bedford, TX 76021",642,"4580 Pecan Grove St, Bowie, TX 76230",772,66.02,Omar,F,Vasquez,,
87353c7fd60b5b3ca95cbd547bc20c13,"5283 Prairie Bend Dr, Crosby, TX 77532",1587,"9540 Brazos Way, Colleyville, TX 76034",652,238.81,Luis,D,Anderson,,
57d29097d8785209baa3123c4709e30e,"2558 Rio Vista Blvd, Bay City, TX 77414",1468,"8856 Rio Vista Ct, Houston, TX 77095",1380,70.73,Camila,P,Hayes,,
728dcc0a8fc7577b98b7d0e73d1fa5e9,"7771 Prairie Bend Way, Dallas, TX 75243",204,"9129 Bluebonnet Blvd, Chico, TX 76431",883,70.74,Aaron,T,Walker,,
b0afd6791e385944b125f5037efd8f57,"6545 Live Oak Ave, Canutillo, TX 79835",2916,"9142 Mesquite Dr, El Paso, TX 79936",2956,20.79,Alyssa,A,Kim,,
f8f9121063d5500c934b8c5f89d0fb76,"4223 Mesquite Rd, Spring, TX 77373",1446,"6526 Cypress Ct, Round Rock, TX 78665",2272,138.55,Lauren,W,Anderson,,
af811ff20c945ddaa15d05c305ac00d9,"1232 Cypress Blvd, Katy, TX 77450",1511,"1511 Cypress Ct, Austin, TX 78702",2292,123.57,Aaron,,Flores,,
45ffea0215fc5fdb80cd9bf416b99dc4,"4210 Lone Star Dr, Corpus Christi, TX 78414",2092,"2676 Pecan Grove Dr, Katy, TX 77450",1511,174.89,Danielle,S,Hayes,,
0f2150a8a12e5c08a12bb8b7669176ba,"211 Prairie Bend Blvd, Keller, TX 76244",785,"7552 Live Oak Way, Austin, TX 78717",2297,170.94,Lauren,C,Bennett,,
9e9a4efa8cd552f1b10b5389cd285169,"602 Bluebonnet Ave, Fort Worth, TX 76116",732,"2617 Rio Vista Ave, Pearland, TX 77584",1628,252.03,Elena,O,Lee,,
a44baabd1ffe596faf52036036d3d42b,"4718 Mesquite St, Gause, TX 77857",1710,"8324 Magnolia Ln, Forney, TX 75126",111,136.54,Valerie,W,Singh,,
f6414cb7cef65968828dd605a39a85eb,"4337 Rio Vista Way, Laredo, TX 78046",1844,"3031 Cedar Creek St, Laredo, TX 78040",1839,12.17,Kayla,,Diaz,,
b1a988d8673359f380fc3a5074606d05,"781 Sunset Ridge Way, Fort Worth, TX 76137",747,"6669 Cedar Creek Ct, Sour Lake, TX 77659",1664,251.33,Jasmine,O,Ramirez,,
e2822c9c465c54109367564061a70aeb,"1543 Cedar Creek Dr, Anahuac, TX 77514",1574,"2961 Cypress St, Weatherford, TX 76087",712,278.1,Julian,A,Anderson,,
38d013d932a25916b1d8fd39ad2118d4,"5534 Hill Country Ave, Austin, TX 78759",2343,"9761 Cedar Creek Ln, Houston, TX 77088",1373,142.51,Danielle,,Castillo,,
2c33df26e4745d95bb8162a3ce8afba8,"8356 Pecan Grove St, New Braunfels, TX 78130",1915,"5237 Prairie Bend Blvd, Houston, TX 77009",1289,162.2,Valerie,A,Bennett,,
97c568bed0115d6fb9b9535a53f6dbe3,"9554 Mesquite Way, Baytown, TX 77520",1580,"1664 Mockingbird Rd, Houston, TX 77045",1326,26.84,Victor,H,Diaz,,
85896a6dd1005401bd56506dc909e98a,"6971 Sunset Ridge Ave, Bryan, TX 77803",1685,"3828 Mockingbird Ave, Garland, TX 75043",39,150.96,Kayla,,Johnson,,
4f7b8c5c62e35957afc1352f53d1b5fc,"2720 Bluebonnet Blvd, Dickinson, TX 77539",1594,"5166 Cedar Creek Ct, Missouri City, TX 77459",1520,30.88,Hannah,I,Ramirez,,
c79aa351cce4518c99e15b4645118c89,"6206 Mockingbird Rd, Roma, TX 78584",2150,"1015 Trinity Rd, Roma, TX 78584",2150,0.0,Preston,B,Ramirez,,
2632fc237caa5106957e1b4a29fd02ca,"1734 Prairie Bend Blvd, Dallas, TX 75216",181,"3139 Sunset Ridge Blvd, Houston, TX 77074",1356,221.89,Elena,G,Anderson,,
304e1f49ce0a5826a8243a6f287e7ad2,"9774 Brazos Ct, Houston, TX 77079",1361,"1168 Live Oak Dr, El Paso, TX 79934",2954,659.37,Sofia,W,Kim,,
f2fa9acf65ea514790ef3c1ec8f4047d,"6463 Post Oak Rd, Fort Worth, TX 76119",735,"8900 Prairie Bend Rd, Dallas, TX 75217",182,33.72,Zoe,K,Taylor,,
f0b3d4ea43875e9ab129c0464648ff3e,"5662 Lone Star Ave, Prosper, TX 75078",72,"1567 Magnolia Ln, Woodville, TX 75979",620,221.33,Julian,,Flores,,
57a07a77b26d584993377880d8c46b4f,"5163 Cypress Ln, Houston, TX 77035",1316,"6956 Mockingbird St, Dallas, TX 75220",185,236.94,Rachel,Y,Ramirez,,
cf0a98cf42ba592982cdaa4c47d92e68,"2324 Post Oak Blvd, Dallas, TX 75208",174,"3355 Cypress Dr, El Paso, TX 79907",2940,559.01,Rafael,D,Castillo,,
72f14e98d00657efa700d8ece55b8c32,"1206 Mesquite Rd, San Antonio, TX 78217",1967,"6901 Rio Vista Ln, El Paso, TX 79907",2940,493.17,Rachel,K,Bennett,,
a80305ec955c5aec97c9b45337a20fcb,"8658 Magnolia Ln, San Antonio, TX 78216",1966,"1990 Hill Country Ln, Houston, TX 77081",1363,181.17,Preston,V,Singh,,
f3fc1eb045f35175a95463fc84bb67c8,"7857 Mockingbird Ln, Spring, TX 77373",1446,"4269 Mesquite Blvd, Kyle, TX 78640",2230,145.99,Alyssa,P,Martinez,,
e016ac28084a5fb8979fe61e57b038e7,"8385 Bluebonnet St, San Antonio, TX 78242",1992,"6451 Sunset Ridge Ave, Killeen, TX 76542",1017,125.54,Victor,B,Hayes,,
ac4f130cce8e5fcd9cee64160be69dd5,"6883 Prairie Bend Ct, Justin, TX 76247",787,"4708 Post Oak Ln, Fort Hood, TX 76544",1019,131.27,Zoe,V,Martinez,,
4f44fffb47155b7f901207d530bd1951,"9892 Post Oak Ln, Houston, TX 77089",1374,"2440 Prairie Bend Rd, Edna, TX 77957",1747,97.13,Gabriela,D,Kim,,
d1a2a197ad4e562288523b77dfd73cc9,"3626 Bluebonnet Rd, Canutillo, TX 79835",2916,"3806 Rio Vista Dr, Van Horn, TX 79855",2933,124.11,Olivia,C,Flores,,
9858d33e4b1c5c5faa7265a343c39ad4,"5032 Cedar Creek Way, Harlingen, TX 78552",2120,"9471 Lone Star Way, Spring, TX 77389",1462,303.25,Victor,K,Johnson,,
8372503bc31852e6b325789fd7251e06,"4455 Post Oak Blvd, Garland, TX 75042",38,"8241 Mesquite Ln, Stafford, TX 77477",1538,236.39,Lauren,P,Hayes,,
820d1d30d84256da82b4b046e48d5545,"3891 Bluebonnet Ave, Killeen, TX 76542",1017,"6665 Prairie Bend Ct, Dallas, TX 75227",190,136.63,Gabriela,Y,Martinez,,
d1d206061499545895d8ba6317910e72,"8969 Magnolia Rd, Spring, TX 77386",1460,"5937 Rio Vista Ct, Mission, TX 78573",2140,318.19,Rachel,,Patel,,
d879326c38d051ef8e302c6eb1979b32,"5164 Rio Vista Rd, Cypress, TX 77433",1487,"3681 Trinity St, Waxahachie, TX 75165",150,178.35,Caleb,X,Ramirez,,
79bfba60573f519895e43466b8742000,"8780 Pecan Grove Way, Houston, TX 77031",1312,"8773 Brazos Rd, Manor, TX 78653",2249,127.2,Sofia,L,Patel,,
b4912f61c7d451a2b907a97b411e6499,"3380 Post Oak Ave, Weatherford, TX 76086",710,"7856 Rio Vista Blvd, Pharr, TX 78577",2144,455.75,Rachel,K,Anderson,,
4902a18947e551beaadc79b5633360ce,"729 Lone Star Ct, San Antonio, TX 78245",1995,"3154 Sunset Ridge Ave, Austin, TX 78749",2333,76.95,Isabel,,Anderson,,
e06fb0d6d44553058f2963e268fd845b,"7068 Rio Vista Rd, Houston, TX 77047",1329,"4824 Cedar Creek Dr, Edinburg, TX 78539",2109,286.37,Rachel,,Edwards,,
72b90c1227c958dfbd59be954b4bf0e9,"2057 Prairie Bend Dr, Melissa, TX 75454",286,"7634 Live Oak St, Bellevue, TX 76228",768,89.58,Samuel,E,Flores,,
9e8716ed96b858f9ae487eb5ce3cd803,"3380 Post Oak Ave, Weatherford, TX 76086",710,"4609 Post Oak Ct, Fort Worth, TX 76148",749,32.18,Rachel,K,Anderson,,
bb8ef72b8ba152e192c7a620f8488e11,"8566 Pecan Grove St, Dallas, TX 75220",185,"442 Mesquite Way, Bastrop, TX 78602",2166,191.15,Rachel,,Flores,,
63001238a07054e783c46b49c1dbdaba,"8566 Pecan Grove St, Dallas, TX 75220",185,"7679 Prairie Bend Ave, Lubbock, TX 79424",2755,295.74,Rachel,,Flores,,
33742e928819500888a43437f0c8df07,"8962 Sunset Ridge Ct, Joshua, TX 76058",682,"1208 Sunset Ridge Ave, Cedar Park, TX 78613",2184,137.67,Rachel,C,Edwards,,
1afc5067dda45cf3b99b2bcab40f7f22,"8962 Sunset Ridge Ct, Joshua, TX 76058",682,"3007 Trinity Blvd, Houston, TX 77049",1331,226.5,Rachel,C,Edwards,,
94a153ecd7ae55a2a38f74601a839c0a,"8318 Pecan Grove Ave, Katy, TX 77494",1560,"6728 Prairie Bend Ave, Royse City, TX 75189",166,223.13,Rafael,E,Castillo,,
f2888416bf11532fbac3908c3cb5fcaf,"2385 Rio Vista Ln, Fort Worth, TX 76177",753,"8038 Cypress Ln, Dallas, TX 75287",219,27.05,Wesley,,Castillo,,
0b560a82bf085b33843475bc4bbae810,"1152 Hill Country Ave, Plano, TX 75094",89,"8246 Bluebonnet Blvd, San Antonio, TX 78223",1973,276.75,Aaron,O,Flores,,
da748c9b43c55c08a939abe7d4f24961,"5476 Sunset Ridge Blvd, San Antonio, TX 78237",1988,"6486 Cedar Creek Ave, Lubbock, TX 79412",2748,344.65,Omar,T,Singh,,
5b1c8810aa1858318569ebe417cb5459,"3195 Bluebonnet Blvd, San Antonio, TX 78225",1976,"3988 Mesquite Rd, Laredo, TX 78046",1844,147.64,Tara,W,Nguyen,,
ef667f20bf65511392e950221d27d99d,"3394 Cypress Ct, Katy, TX 77449",1509,"8649 Pecan Grove Rd, Fort Worth, TX 76110",727,219.73,Kevin,M,Lee,,
a7f09677e17e58f3945a438f9967255a,"1550 Trinity Dr, Pflugerville, TX 78660",2261,"3968 Sunset Ridge Ave, Needville, TX 77461",1522,131.11,Felix,C,Flores,,
32cc7a82853c5982a66dc24b931211c5,"1817 Hill Country St, San Antonio, TX 78254",2004,"3525 Mesquite Blvd, Alamo, TX 78516",2101,236.99,Wesley,I,Ramirez,,
a7a0885a6b845e4dac3ea434feda267a,"9779 Cedar Creek Blvd, Humble, TX 77396",1463,"488 Rio Vista Ave, Tennessee Colony, TX 75884",559,132.63,Rafael,F,Johnson,,
47c24189c0af5710bb2d116ff706ebd0,"8897 Magnolia St, Springtown, TX 76082",705,"2899 Trinity St, Spring, TX 77379",1454,239.95,Olivia,A,Ortiz,,
704641fd80735fbda0282be08e387ec6,"472 Lone Star Blvd, Humble, TX 77396",1463,"9185 Pecan Grove Dr, Austin, TX 78753",2338,147.2,Lauren,F,Vasquez,,
eedee68af19055a197f6ca1c1fa4e915,"3241 Mockingbird Ave, Austin, TX 78752",2337,"4356 Cypress Dr, Austin, TX 78737",2320,18.21,Lauren,,Hayes,,
b907d565acf85591a5820f75bd9a899e,"4380 Mesquite Ct, Cypress, TX 77433",1487,"5651 Cypress Dr, El Paso, TX 79936",2956,638.39,Marcus,F,Flores,,
d6c9ea43c7405fb2961b45bba24c93ad,"951 Cedar Creek Ln, Allen, TX 75013",12,"1827 Mockingbird Ave, Maud, TX 75567",365,137.98,Luis,T,Singh,,
cc9de1090b5d51cdb20120b84d85b90b,"1240 Sunset Ridge Ln, League City, TX 77573",1616,"7864 Trinity Ln, Beaumont, TX 77701",1675,70.81,Isaac,E,Hayes,,
98de375bd3ef51448b4b27fe72e944c0,"8323 Brazos Ln, Pasadena, TX 77503",1565,"3123 Magnolia Blvd, Conroe, TX 77304",1389,49.13,Gabriela,K,Lee,,
efaf69d78ebc5f16a5e2b6ec70479856,"239 Mockingbird Ave, Lubbock, TX 79416",2752,"2348 Trinity Ct, Beaumont, TX 77706",1679,518.12,Lauren,,Vasquez,,
969ca53bfc6d585fb961ab270244b907,"1124 Rio Vista Ct, Boerne, TX 78015",1812,"5011 Sunset Ridge Ct, Houston, TX 77087",1372,200.73,Felix,,Kim,,
d20131004eee54b2a15349e363f3e9ba,"3426 Bluebonnet Dr, San Antonio, TX 78210",1960,"6512 Cedar Creek Way, Houston, TX 77017",1297,194.23,Felix,X,Walker,,
e8d25030cfb75980bfe1156325260a16,"6559 Mesquite Ln, Dallas, TX 75228",191,"7930 Post Oak St, El Paso, TX 79907",2940,568.63,Kevin,U,Nguyen,,
b2136000127650228fd97186b38fa05b,"7067 Bluebonnet Rd, Katy, TX 77450",1511,"454 Cedar Creek Ave, Waco, TX 76706",1159,143.41,Ethan,,Anderson,,
5e811a976e5956d8a4145835543c9db9,"8275 Prairie Bend Ave, Houston, TX 77049",1331,"3286 Hill Country Blvd, San Antonio, TX 78249",1998,208.81,Valerie,D,Taylor,,
a2825690a3ee5569a3477201125d68d4,"5559 Mockingbird Rd, Schertz, TX 78154",1942,"2343 Live Oak Blvd, San Antonio, TX 78247",1996,9.07,Marcus,,Hayes,,
df615fec50d7525bad56cf59d3a4f582,"4649 Mesquite St, Rosharon, TX 77583",1626,"8504 Pecan Grove Ave, El Paso, TX 79925",2949,669.48,Alyssa,,Taylor,,
92ad133e404c5ee5a068c7b5465c631e,"2139 Mesquite St, Dallas, TX 75225",188,"7810 Trinity Rd, Fairfield, TX 75840",527,85.3,Maya,,Edwards,,
04ceeb0947d451ac8e06d855f1dad26d,"1286 Magnolia Ct, San Antonio, TX 78218",1968,"7031 Trinity Dr, Fort Worth, TX 76140",748,226.12,Maya,B,Anderson,,
33f56de3cb235db5b06b68c33c3e2ec4,"6693 Magnolia Rd, San Antonio, TX 78211",1961,"5116 Pecan Grove Ave, Mission, TX 78572",2139,217.87,Kevin,X,Walker,,
095c677f77ee5589bdc48bf59ef4d95f,"8505 Post Oak Way, Conroe, TX 77303",1388,"8259 Brazos Rd, Richmond, TX 77407",1466,52.3,Xavier,K,Singh,,
69ab734ff02350eea8436b2c3bc87385,"2117 Prairie Bend St, Garland, TX 75041",37,"6884 Mockingbird Ave, Winnsboro, TX 75494",336,80.68,Daniel,O,Anderson,,
c77be2b2cec255609c44c20c8993c5c1,"2332 Magnolia Blvd, North Richland Hills, TX 76180",755,"6190 Live Oak Ct, Austin, TX 78741",2326,182.61,Thomas,D,Bennett,,
47fe7947d4bc5813862f13af7af03ebb,"8855 Cypress St, Houston, TX 77088",1373,"3794 Post Oak Way, San Antonio, TX 78247",1996,178.74,Rachel,D,Singh,,
91aa0f9797075d5aacd9eb23136468d2,"8098 Rio Vista Blvd, Brownsville, TX 78520",2102,"5868 Sunset Ridge Blvd, Mcallen, TX 78501",2098,46.07,Hannah,V,Diaz,,
7df943f8fca75d238e7d4a68ebb73e84,"8682 Mesquite Blvd, Keller, TX 76244",785,"3302 Live Oak Blvd, Killeen, TX 76541",1016,128.23,Daniel,J,Singh,,
02fcfb6d122152b88461464e2a946bea,"9595 Lone Star Rd, Bedford, TX 76021",642,"6275 Post Oak Dr, Austin, TX 78702",2292,182.14,Natalie,G,Edwards,,
ca6984e603a756c4b61c8112f2a065de,"7139 Brazos Ave, Fort Worth, TX 76116",732,"4317 Rio Vista Way, Dallas, TX 75205",171,38.68,Alyssa,N,Patel,,
1d407f79923754d1af7263b73140d377,"237 Bluebonnet Ave, Rio Grande City, TX 78582",2148,"7499 Rio Vista St, Alamo, TX 78516",2101,47.18,Sofia,A,Patel,,
aa4ce776d34f5c09adac64310a14d57e,"7776 Mockingbird Rd, Houston, TX 77021",1301,"4354 Magnolia Ave, Cypress, TX 77433",1487,28.78,Luis,B,Martinez,,
063ad8239917521fafa66d4f8343a614,"8765 Lone Star Ave, Flower Mound, TX 75022",17,"1321 Sunset Ridge Dr, Prosper, TX 75078",72,23.53,Zoe,E,Edwards,,
432030eae7e65b0384cc127f54c1ce2e,"9458 Mesquite Ln, Houston, TX 77036",1317,"8653 Rio Vista Ct, El Paso, TX 79932",2953,673.72,Xavier,T,Lee,,
3e5ca87691055a8496dd4165cd7e8616,"6803 Cedar Creek St, San Antonio, TX 78251",2000,"4077 Live Oak Dr, Troy, TX 76579",1055,146.73,Aaron,P,Bennett,,
319b302448e6526194b44bfa056a955d,"4559 Prairie Bend Ln, Balch Springs, TX 75180",158,"2023 Cypress Ct, Irving, TX 75063",59,25.51,Maya,M,Walker,,
9e6cda143b1a5a588844901f8a0ace98,"2642 Pecan Grove Ct, Austin, TX 78702",2292,"2895 Cypress Way, Irving, TX 75063",59,187.55,Rachel,H,Ramirez,,
f7f06a606e6e5f52b3ef279ae0808e9c,"3656 Live Oak Ave, Garland, TX 75040",36,"6187 Bluebonnet Blvd, Abilene, TX 79603",2846,193.8,Priya,M,Vasquez,,
bb65e82eefd55048a4ddac31453c7682,"1902 Sunset Ridge Dr, Garland, TX 75043",39,"8982 Pecan Grove Way, Houston, TX 77020",1300,226.21,Felix,J,Garcia,,
c0fa90958d475ceeacb3abec8e3428e3,"9305 Bluebonnet Ave, Missouri City, TX 77489",1555,"1613 Post Oak Blvd, Austin, TX 78728",2308,142.79,Daniel,Q,Bennett,,
4ffbad7aba015efda2b35822fe656273,"9076 Mockingbird Ln, Lewisville, TX 75067",62,"4946 Post Oak Ave, Mesquite, TX 75150",132,25.57,Alyssa,,Hayes,,
138608bd4dbc55fca441f2c2f663b370,"9136 Bluebonnet Ln, El Paso, TX 79912",2943,"3806 Rio Vista Dr, Van Horn, TX 79855",2933,117.76,Olivia,A,Vasquez,,
532af8d4d60a544d8da7928e9cd0a6e4,"9134 Post Oak Blvd, Corpus Christi, TX 78410",2088,"721 Rio Vista Dr, Round Rock, TX 78664",2271,184.27,Isabel,A,Castillo,,
120bd5c382e951728c1fb8f465ad2b77,"7857 Mockingbird Ln, Spring, TX 77373",1446,"8007 Pecan Grove Ct, El Paso, TX 79924",2948,665.28,Alyssa,P,Martinez,,
2ab3893551375d03bc98442040a5901a,"5759 Cypress Dr, Round Rock, TX 78681",2290,"9101 Trinity Way, San Benito, TX 78586",2153,306.0,Camila,X,Ramirez,,
b934d7e0a9b45987ac8f6614af0af6b9,"7969 Trinity St, El Paso, TX 79904",2937,"4618 Sunset Ridge Blvd, Sierra Blanca, TX 79851",2929,80.84,Camila,B,Lee,,
3d11c11d3ba7516eb6e0cd19ead2a42d,"8871 Rio Vista Ct, Carrollton, TX 75010",11,"2803 Brazos Blvd, Dallas, TX 75212",178,17.22,Priya,K,Martinez,,
38c1f1ac8ab55c989924e8d4fa6cf433,"2522 Trinity St, Corpus Christi, TX 78416",2094,"432 Cypress Ave, Converse, TX 78109",1890,130.33,Whitney,H,Johnson,,
94b37045aa5250d3ac93d9fd1a00cc8d,"9734 Pecan Grove Way, Spring, TX 77389",1462,"6242 Rio Vista Ln, Pasadena, TX 77505",1567,38.92,Priya,G,Vasquez,,
cd15c1e66b355b5bb5f8bd92602fa105,"7940 Mesquite St, Houston, TX 77094",1379,"3139 Sunset Ridge St, Dallas, TX 75220",185,224.7,Daniel,X,Johnson,,
2b3df122636653d3a51e0ec0de4a1f51,"682 Prairie Bend Dr, Crowley, TX 76036",657,"1990 Pecan Grove Rd, Caldwell, TX 77836",1699,147.18,Kevin,T,Lee,,
9a4314f8c2235a968a0b97e22b1f153c,"6237 Sunset Ridge Ln, Houston, TX 77057",1339,"5152 Trinity Rd, Fort Worth, TX 76179",754,247.35,Elena,N,Bennett,,
a8bbee0b8840597d85fe6b143e649551,"8353 Post Oak Ave, Rule, TX 79547",2819,"9185 Post Oak Ct, San Angelo, TX 76904",1249,135.68,Kayla,Z,Patel,,
